pair id,benchmark,benchmark id,solver,solver id,configuration,configuration id,status,cpu time,wallclock time,memory usage,result
520293070,cnf_proj/Circuit_multiplier24.cnf.xz,13219454,igrev2,34949,control_noelim.sh,568386,complete,517.973,518.443,384176,SAT-INCORRECT
520293072,cnf_proj/Circuit_multiplier25.cnf.xz,13219803,igrev2,34949,control.sh,568380,timeout (wallclock),4997.31,5000.03,294652,UNKNOWN
520293073,cnf_proj/Circuit_multiplier25.cnf.xz,13219803,igrev2,34949,control_noelim.sh,568386,timeout (wallclock),4994.34,5000.03,281260,UNKNOWN
520293075,cnf_proj/Circuit_multiplier26.cnf.xz,13219504,igrev2,34949,control.sh,568380,timeout (wallclock),4993.92,5000.02,324296,UNKNOWN
520293076,cnf_proj/Circuit_multiplier26.cnf.xz,13219504,igrev2,34949,control_noelim.sh,568386,complete,2216.61,2217.18,700340,SAT-INCORRECT
520293078,cnf_proj/Circuit_multiplier29.cnf.xz,13219469,igrev2,34949,control.sh,568380,timeout (wallclock),4993.14,5000.05,329816,UNKNOWN
520293079,cnf_proj/Circuit_multiplier29.cnf.xz,13219469,igrev2,34949,control_noelim.sh,568386,complete,4111.14,4111.69,815452,SAT-INCORRECT
520293081,cnf_proj/Circuit_multiplier33.cnf.xz,13219783,igrev2,34949,control.sh,568380,complete,284.705,284.862,249244,SAT-INCORRECT
520293082,cnf_proj/Circuit_multiplier33.cnf.xz,13219783,igrev2,34949,control_noelim.sh,568386,complete,300.523,300.687,248032,SAT-INCORRECT
520293084,cnf_proj/Circuit_multiplier34.cnf.xz,13219599,igrev2,34949,control.sh,568380,complete,4319.77,4321.94,719692,SAT-INCORRECT
520293085,cnf_proj/Circuit_multiplier34.cnf.xz,13219599,igrev2,34949,control_noelim.sh,568386,complete,4617.18,4618.3,726348,SAT-INCORRECT
520293087,cnf_proj/Circuit_multiplier35.cnf.xz,13219750,igrev2,34949,control.sh,568380,complete,785.813,786.574,401436,SAT-INCORRECT
520293088,cnf_proj/Circuit_multiplier35.cnf.xz,13219750,igrev2,34949,control_noelim.sh,568386,complete,522.693,522.927,310988,SAT-INCORRECT
520293090,cnf_proj/Circuit_multiplier36.cnf.xz,13219564,igrev2,34949,control.sh,568380,timeout (wallclock),4998.94,5000.03,304672,UNKNOWN
520293091,cnf_proj/Circuit_multiplier36.cnf.xz,13219564,igrev2,34949,control_noelim.sh,568386,timeout (wallclock),4999.17,5000.06,340660,UNKNOWN
520293093,cnf_proj/Circuit_multiplier37.cnf.xz,13219698,igrev2,34949,control.sh,568380,complete,327.777,328.634,265236,SAT-INCORRECT
520293094,cnf_proj/Circuit_multiplier37.cnf.xz,13219698,igrev2,34949,control_noelim.sh,568386,complete,22.8801,23.5893,152924,SAT-INCORRECT
520293096,cnf_proj/Circuit_multiplier45.cnf.xz,13219475,igrev2,34949,control.sh,568380,timeout (wallclock),4996.42,5000.02,298984,UNKNOWN
